销售日期,扫码销售时间,单品编码,销量(千克),销售单价(元/千克),销售类型,是否打折销售
2020-10-07,12:00:38.422,102900005117056,0.22,10.0,销售,否
2020-10-07,12:00:38.499,102900005115908,0.351,6.0,销售,否
2020-10-07,12:01:13.451,102900005116899,0.514,8.0,销售,否
2020-10-07,12:01:19.592,102900005115861,0.435,6.0,销售,否
2020-10-07,12:02:30.173,102900011001813,1.0,4.9,销售,否
2020-10-07,12:02:47.998,102900051004294,0.467,12.0,销售,否
2020-10-07,12:03:28.592,102900011008164,0.241,5.0,销售,否
2020-10-07,12:04:08.639,102900005116899,0.476,8.0,销售,否
2020-10-07,12:04:33.941,102900011001219,0.54,18.0,销售,否
2020-10-07,12:05:28.083,102900005115861,0.636,6.0,销售,否
2020-10-07,12:08:17.498,102900005115960,1.181,4.0,销售,否
2020-10-07,12:08:17.582,102900005116899,0.802,8.0,销售,否
2020-10-07,12:12:11.545,102900005116530,0.202,21.8,销售,否
2020-10-07,12:12:18.451,102900005116547,0.351,10.0,销售,否
2020-10-07,12:13:05.733,102900051004294,0.075,12.0,销售,否
2020-10-07,12:13:24.061,102900005125808,0.078,18.0,销售,否
2020-10-07,12:15:59.670,102900005117056,0.331,10.0,销售,否
2020-10-07,12:16:33.149,102900011008164,0.623,5.0,销售,否
2020-10-07,12:20:55.795,102900005116547,0.431,10.0,销售,否
2020-10-07,12:21:28.076,102900005116899,1.642,8.0,销售,否
2020-10-07,12:21:33.092,102900005116530,0.587,21.8,销售,否
2020-10-07,12:22:20.042,102900051009336,0.188,29.8,销售,否
2020-10-07,12:22:20.127,102900005116912,0.172,18.0,销售,否
2020-10-07,12:23:58.970,102900005117056,0.581,10.0,销售,否
2020-10-07,12:27:20.463,102900005116790,0.544,7.0,销售,否
2020-10-07,12:28:46.485,102900005116899,0.414,8.0,销售,否
2020-10-07,12:33:13.326,102900005116714,0.329,14.0,销售,否
2020-10-07,12:33:27.334,102900005116790,0.53,7.0,销售,否
2020-10-07,12:35:37.920,102900005116899,0.514,8.0,销售,否
2020-10-07,12:35:41.108,102900005115861,0.518,6.0,销售,否
2020-10-07,12:37:33.504,102900005125808,0.067,18.0,销售,否
2020-10-07,12:37:40.214,102900005115984,0.576,12.0,销售,否
2020-10-07,12:37:40.463,102900005116899,0.414,8.0,销售,否
2020-10-07,12:37:40.547,102900005116530,0.156,21.8,销售,否
2020-10-07,12:38:18.873,102900005116509,0.702,8.0,销售,否
2020-10-07,12:38:36.757,102900005116899,0.489,8.0,销售,否
2020-10-07,12:38:37.105,102900005118817,0.234,12.0,销售,否
2020-10-07,12:43:05.659,102900005125808,0.083,18.0,销售,否
2020-10-07,12:43:05.872,102900005116714,0.758,14.0,销售,否
2020-10-07,12:43:06.032,102900005116790,0.774,7.0,销售,否
2020-10-07,12:43:06.179,102900005115861,0.284,6.0,销售,否
2020-10-07,12:43:06.492,102900005116547,0.421,10.0,销售,否
2020-10-07,12:43:31.358,102900051004294,0.167,12.0,销售,否
2020-10-07,12:43:33.936,102900005116226,0.315,14.0,销售,否
2020-10-07,12:43:39.405,102900011009444,0.559,7.0,销售,否
2020-10-07,12:44:20.264,102900051010455,0.331,10.0,销售,否
2020-10-07,12:44:33.701,102900005116943,0.167,18.0,销售,否
2020-10-07,12:44:38.264,102900005117056,0.501,10.0,销售,否
2020-10-07,12:44:38.336,102900005116899,0.865,8.0,销售,否
2020-10-07,12:44:38.410,102900011009970,0.87,6.0,销售,否
2020-10-07,12:50:03.718,102900005116714,0.25,14.0,销售,否
2020-10-07,12:50:04.529,102900005117056,0.16,10.0,销售,否
2020-10-07,12:50:04.614,102900051010455,0.381,10.0,销售,否
2020-10-07,12:51:45.998,102900005116899,0.401,8.0,销售,否
2020-10-07,12:52:31.099,102900005115878,0.234,12.0,销售,否
2020-10-07,12:54:12.686,102900011008164,0.502,5.0,销售,否
2020-10-07,12:54:13.604,102900005116714,0.908,14.0,销售,否
2020-10-07,12:54:13.923,102900005118817,0.476,12.0,销售,否
2020-10-07,12:54:14.007,102900005116530,0.335,21.8,销售,否
2020-10-07,12:54:14.175,102900005116943,0.256,18.0,销售,否
2020-10-07,12:54:14.258,102900005117056,0.401,10.0,销售,否
2020-10-07,12:54:14.545,102900005116547,0.391,10.0,销售,否
2020-10-07,12:54:27.780,102900011009970,0.552,6.0,销售,否
2020-10-07,12:54:35.451,102900011001219,0.245,18.0,销售,否
2020-10-07,12:54:56.252,102900005116714,0.322,14.0,销售,否
2020-10-07,12:55:37.795,102900011009970,0.502,6.0,销售,否
2020-10-07,12:56:02.264,102900005117056,0.391,10.0,销售,否
2020-10-07,12:57:41.389,102900005116530,0.395,21.8,销售,否
2020-10-07,12:59:30.983,102900005115878,0.484,12.0,销售,否
2020-10-07,13:01:08.155,102900005115779,0.802,10.0,销售,否
2020-10-07,13:08:28.231,102900005116530,0.234,21.8,销售,否
2020-10-07,13:08:28.390,102900005115861,0.184,6.0,销售,否
2020-10-07,13:08:28.474,102900005116547,0.361,10.0,销售,否
2020-10-07,13:08:28.642,102900005116899,0.94,8.0,销售,否
2020-10-07,13:08:28.726,102900005116790,0.544,7.0,销售,否
2020-10-07,13:11:34.711,102900005116530,0.234,21.8,销售,否
2020-10-07,13:11:35.127,102900005116790,0.673,7.0,销售,否
2020-10-07,13:13:42.925,102900005115960,1.256,4.0,销售,否
2020-10-07,13:15:27.160,102900051010455,0.351,10.0,销售,否
2020-10-07,13:15:28.020,102900005116837,0.209,12.0,销售,否
2020-10-07,13:15:28.200,102900005115861,0.334,6.0,销售,否
2020-10-07,13:15:28.280,102900005116899,0.389,8.0,销售,否
2020-10-07,13:15:45.780,102900005116530,0.252,21.8,销售,否
2020-10-07,13:17:25.717,102900011001813,1.0,4.9,销售,否
2020-10-07,13:18:02.701,102900011009444,0.673,7.0,销售,否
2020-10-07,13:18:10.795,102900005115823,0.411,10.0,销售,否
2020-10-07,13:18:22.264,102900011009444,0.559,7.0,销售,否
2020-10-07,13:19:50.670,102900005116530,0.133,21.8,销售,否
2020-10-07,13:19:58.889,102900005125808,0.111,18.0,销售,否
2020-10-07,13:24:54.278,102900005115960,0.704,4.0,销售,否
2020-10-07,13:25:43.936,102900051010455,1.142,10.0,销售,否
2020-10-07,13:25:48.842,102900005115779,0.681,10.0,销售,否
2020-10-07,13:25:52.811,102900011001219,0.434,18.0,销售,否
2020-10-07,13:26:03.467,102900005116899,0.363,8.0,销售,否
2020-10-07,13:30:47.123,102900005116899,0.639,8.0,销售,否
2020-10-07,13:30:50.451,102900005115960,1.457,4.0,销售,否
2020-10-07,13:30:56.608,102900005125815,0.25,12.0,销售,否
2020-10-07,13:31:29.592,102900005119944,0.362,18.0,销售,否
2020-10-07,13:31:31.405,102900005116547,0.341,10.0,销售,否
2020-10-07,13:34:25.121,102900005117056,0.481,10.0,销售,否
2020-10-07,13:34:25.715,102900005115823,0.441,10.0,销售,否
2020-10-07,13:41:53.172,102900005117056,0.381,10.0,销售,否
2020-10-07,13:41:53.326,102900005116899,0.288,8.0,销售,否
2020-10-07,13:41:56.584,102900051000463,0.528,4.0,销售,否
2020-10-07,13:44:14.014,102900005116530,0.064,21.8,销售,否
2020-10-07,13:46:05.442,102900005116899,1.704,8.0,销售,否
2020-10-07,13:46:27.670,102900005116530,0.142,21.8,销售,否
2020-10-07,13:46:29.498,102900005115779,0.16,10.0,销售,否
2020-10-07,13:46:34.639,102900005118817,0.217,12.0,销售,否
2020-10-07,13:46:37.420,102900011009970,0.502,6.0,销售,否
2020-10-07,13:49:35.139,102900005115779,0.351,10.0,销售,否
2020-10-07,13:49:37.748,102900011008522,0.439,8.0,销售,否
2020-10-07,13:49:44.592,102900005117056,0.421,10.0,销售,否
2020-10-07,13:51:00.270,102900005116899,0.363,8.0,销售,否
2020-10-07,13:51:00.355,102900005115779,0.401,10.0,销售,否
2020-10-07,13:51:01.061,102900005116790,0.559,7.0,销售,否
2020-10-07,13:51:03.873,102900051010455,0.711,10.0,销售,否
2020-10-07,13:52:28.186,102900005116257,0.502,6.6,销售,否
2020-10-07,13:53:18.401,102900005116547,0.361,10.0,销售,否
2020-10-07,13:56:13.889,102900011009970,0.502,6.0,销售,否
2020-10-07,13:56:46.936,102900005115878,0.459,12.0,销售,否
2020-10-07,13:58:02.483,102900005115878,0.601,12.0,销售,否
2020-10-07,13:58:23.147,102900005116790,0.544,7.0,销售,否
2020-10-07,13:58:23.902,102900005116530,0.106,21.8,销售,否
2020-10-07,13:58:23.986,102900005125808,0.039,18.0,销售,否
2020-10-07,13:58:24.155,102900005116837,0.242,12.0,销售,否
2020-10-07,13:58:26.686,102900011009970,0.602,6.0,销售,否
2020-10-07,13:59:57.981,102900011013274,1.0,7.9,销售,否
2020-10-07,14:00:09.580,102900005116899,0.952,8.0,销售,否
2020-10-07,14:00:10.289,102900005116714,0.415,14.0,销售,否
2020-10-07,14:00:18.347,102900005115861,0.401,6.0,销售,否
2020-10-07,14:00:42.264,102900005115984,0.225,12.0,销售,否
2020-10-07,14:01:56.967,102900011013274,1.0,7.9,销售,否
2020-10-07,14:02:19.564,102900005125808,1.046,18.0,销售,否
2020-10-07,14:02:19.732,102900005115878,0.259,12.0,销售,否
2020-10-07,14:02:19.900,102900005115984,0.584,12.0,销售,否
2020-10-07,14:02:20.229,102900005116530,0.252,21.8,销售,否
2020-10-07,14:02:20.793,102900005116547,0.361,10.0,销售,否
2020-10-07,14:02:20.961,102900011009246,0.25,14.0,销售,否
2020-10-07,14:02:21.045,102900005116837,0.434,12.0,销售,否
2020-10-07,14:02:21.297,102900011009444,0.659,7.0,销售,否
2020-10-07,14:02:31.475,102900005116899,0.351,8.0,销售,否
2020-10-07,14:02:31.560,102900005117056,0.361,10.0,销售,否
2020-10-07,14:02:34.894,102900005116899,0.539,8.0,销售,否
2020-10-07,14:03:19.765,102900005115984,0.392,12.0,销售,否
2020-10-07,14:03:19.850,102900005115984,0.442,12.0,销售,否
2020-10-07,14:03:19.935,102900005115779,0.451,10.0,销售,否
2020-10-07,14:03:20.021,102900011008522,1.04,8.0,销售,否
2020-10-07,14:07:05.483,102900005116530,0.225,21.8,销售,否
2020-10-07,14:17:03.460,102900005115779,0.691,10.0,销售,否
2020-10-07,14:19:16.666,102900005116547,0.371,10.0,销售,否
2020-10-07,14:19:16.750,102900005125815,0.292,12.0,销售,否
2020-10-07,14:19:16.834,102900005117056,0.301,10.0,销售,否
2020-10-07,14:29:39.358,102900005115960,0.678,4.0,销售,否
2020-10-07,14:30:23.655,102900005115823,0.531,10.0,销售,否
2020-10-07,14:30:35.655,102900005115960,0.93,4.0,销售,否
2020-10-07,14:30:41.295,102900005116530,0.17,21.8,销售,否
2020-10-07,14:33:08.639,102900005115984,0.484,12.0,销售,否
2020-10-07,14:33:14.858,102900005117056,0.381,10.0,销售,否
2020-10-07,14:35:09.061,102900005116837,0.192,12.0,销售,否
2020-10-07,14:35:11.670,102900051004294,0.267,12.0,销售,否
2020-10-07,14:36:29.608,102900005115908,0.385,6.0,销售,否
2020-10-07,14:36:42.905,102900011012994,1.0,6.9,销售,否
2020-10-07,14:37:02.561,102900005116790,0.716,7.0,销售,否
2020-10-07,14:37:47.069,102900005116547,0.391,10.0,销售,否
2020-10-07,14:37:47.162,102900005116790,0.53,7.0,销售,否
2020-10-07,14:37:47.251,102900011009970,0.502,6.0,销售,否
2020-10-07,14:39:43.663,102900011000328,0.209,12.0,销售,否
2020-10-07,14:39:43.747,102900005118824,0.501,12.0,销售,否
2020-10-07,14:39:43.830,102900011009444,0.301,7.0,销售,否
2020-10-07,14:42:28.680,102900005116899,0.915,8.0,销售,否
2020-10-07,14:42:29.184,102900011009970,0.819,6.0,销售,否
2020-10-07,14:42:29.420,102900005117056,0.591,10.0,销售,否
2020-10-07,14:44:45.389,102900005116899,0.677,8.0,销售,否
2020-10-07,14:45:01.640,102900005116547,0.381,10.0,销售,否
2020-10-07,14:45:01.725,102900005116790,0.516,7.0,销售,否
2020-10-07,14:45:03.155,102900005118817,0.334,12.0,销售,否
2020-10-07,14:45:26.405,102900005116257,0.319,6.6,销售,否
2020-10-07,14:46:32.963,102900005125808,0.05,18.0,销售,否
2020-10-07,14:47:09.082,102900005117056,0.331,10.0,销售,否
2020-10-07,14:48:48.719,102900005115878,0.459,12.0,销售,否
2020-10-07,14:48:48.878,102900005116837,0.2,12.0,销售,否
2020-10-07,14:48:49.045,102900005116257,0.486,6.6,销售,否
2020-10-07,14:48:49.213,102900005115960,1.181,4.0,销售,否
2020-10-07,14:48:49.373,102900005115861,0.418,6.0,销售,否
2020-10-07,14:51:05.498,102900005116714,0.343,14.0,销售,否
2020-10-07,14:51:34.592,102900005116257,0.304,6.6,销售,否
2020-10-07,14:51:40.311,102900005115779,0.752,10.0,销售,否
2020-10-07,14:57:07.655,102900005115984,0.576,12.0,销售,否
2020-10-07,14:57:21.405,102900005116899,0.476,8.0,销售,否
2020-10-07,14:57:24.311,102900005116790,0.831,7.0,销售,否
2020-10-07,14:57:48.788,102900005115779,0.431,10.0,销售,否
2020-10-07,14:57:48.872,102900005116790,0.831,7.0,销售,否
2020-10-07,14:57:49.292,102900005125808,0.095,18.0,销售,否
2020-10-07,14:57:49.376,102900051004294,0.125,12.0,销售,否
2020-10-07,14:57:49.460,102900005116233,0.189,18.0,销售,否
2020-10-07,15:00:42.987,102900005116790,0.759,7.0,销售,否
2020-10-07,15:00:43.405,102900005115984,0.276,12.0,销售,否
2020-10-07,15:01:04.311,102900005115878,0.384,12.0,销售,否
2020-10-07,15:01:11.740,102900005116790,0.716,7.0,销售,否
2020-10-07,15:03:58.471,102900005118817,0.276,12.0,销售,否
2020-10-07,15:03:58.692,102900005116530,0.161,21.8,销售,否
2020-10-07,15:05:00.540,102900005115861,0.485,6.0,销售,否
2020-10-07,15:05:22.009,102900005115908,0.301,6.0,销售,否
2020-10-07,15:05:22.263,102900005125808,0.05,18.0,销售,否
2020-10-07,15:05:23.024,102900005116899,0.451,8.0,销售,否
2020-10-07,15:05:23.193,102900005118817,0.259,12.0,销售,否
2020-10-07,15:05:23.363,102900051010455,0.641,10.0,销售,否
2020-10-07,15:05:23.448,102900005116714,0.379,14.0,销售,否
2020-10-07,15:05:23.451,102900005115861,0.318,6.0,销售,否
2020-10-07,15:05:57.015,102900011009970,0.602,6.0,销售,否
2020-10-07,15:05:57.101,102900005116547,0.401,10.0,销售,否
2020-10-07,15:08:05.665,102900005115984,0.501,12.0,销售,否
2020-10-07,15:08:05.979,102900005115960,1.357,4.0,销售,否
2020-10-07,15:12:39.854,102900005115984,0.726,12.0,销售,否
2020-10-07,15:13:31.483,102900005116899,1.14,8.0,销售,否
2020-10-07,15:13:52.212,102900005115861,0.468,6.0,销售,否
2020-10-07,15:16:05.243,102900005118817,0.568,12.0,销售,否
2020-10-07,15:16:05.316,102900005115984,0.326,12.0,销售,否
2020-10-07,15:17:19.014,102900005116790,0.501,7.0,销售,否
2020-10-07,15:17:48.826,102900011009970,0.518,6.0,销售,否
2020-10-07,15:18:45.951,102900005115823,0.2,10.0,销售,否
2020-10-07,15:19:38.820,102900005116912,0.161,18.0,销售,否
2020-10-07,15:19:38.989,102900005115861,0.368,6.0,销售,否
2020-10-07,15:20:06.014,102900005115861,0.468,6.0,销售,否
2020-10-07,15:21:42.155,102900005116714,0.672,14.0,销售,否
2020-10-07,15:22:57.759,102900005116899,0.551,8.0,销售,否
2020-10-07,15:23:51.491,102900005117056,0.261,10.0,销售,否
2020-10-07,15:24:20.514,102900005116547,0.421,10.0,销售,否
2020-10-07,15:25:00.123,102900005115779,0.651,10.0,销售,否
2020-10-07,15:25:03.542,102900011001813,1.0,4.9,销售,否
2020-10-07,15:25:03.704,102900005118817,0.267,12.0,销售,否
2020-10-07,15:25:06.108,102900005115779,0.511,10.0,销售,否
2020-10-07,15:25:09.858,102900005125808,0.05,18.0,销售,否
2020-10-07,15:25:11.311,102900005116714,0.537,14.0,销售,否
2020-10-07,15:25:17.498,102900005117056,0.411,10.0,销售,否
2020-10-07,15:25:43.530,102900005116233,0.211,18.0,销售,否
2020-10-07,15:25:44.655,102900005115878,0.25,12.0,销售,否
2020-10-07,15:25:52.277,102900005115960,0.578,4.0,销售,否
2020-10-07,15:25:52.361,102900005115878,0.392,12.0,销售,否
2020-10-07,15:25:52.446,102900005116899,0.677,8.0,销售,否
2020-10-07,15:25:52.690,102900011001806,1.0,6.9,销售,否
2020-10-07,15:25:53.314,102900005116509,0.326,8.0,销售,否
2020-10-07,15:26:32.295,102900005116790,1.519,7.0,销售,否
2020-10-07,15:26:57.358,102900005115861,0.201,6.0,销售,否
2020-10-07,15:27:27.123,102900005116899,1.191,8.0,销售,否
2020-10-07,15:27:29.076,102900005115878,0.509,12.0,销售,否
2020-10-07,15:27:34.858,102900005116790,1.118,7.0,销售,否
2020-10-07,15:27:36.811,102900011000328,0.167,12.0,销售,否
2020-10-07,15:27:38.998,102900011009970,0.518,6.0,销售,否
2020-10-07,15:27:55.811,102900005116547,0.361,10.0,销售,否
2020-10-07,15:28:59.210,102900005115793,0.501,16.0,销售,否
2020-10-07,15:32:51.084,102900005115861,0.284,6.0,销售,否
2020-10-07,15:33:26.639,102900005116530,0.344,21.8,销售,否
2020-10-07,15:34:51.670,102900005116790,0.788,7.0,销售,否
2020-10-07,15:34:52.021,102900005116899,0.727,8.0,销售,否
2020-10-07,15:34:52.105,102900005117056,0.21,10.0,销售,否
2020-10-07,15:35:08.670,102900005116837,0.2,12.0,销售,否
2020-10-07,15:35:23.373,102900011009444,0.63,7.0,销售,否
2020-10-07,15:35:43.958,102900005115779,0.371,10.0,销售,否
2020-10-07,15:35:44.042,102900011009970,0.686,6.0,销售,否
2020-10-07,15:35:44.295,102900005116530,0.225,21.8,销售,否
2020-10-07,15:35:44.380,102900005117056,0.381,10.0,销售,否
2020-10-07,15:35:44.548,102900005116899,0.551,8.0,销售,否
2020-10-07,15:35:50.380,102900005116899,0.965,8.0,销售,否
2020-10-07,15:36:15.587,102900005115823,0.18,10.0,销售,否
2020-10-07,15:37:39.020,102900005116547,0.471,10.0,销售,否
2020-10-07,15:38:56.545,102900005115960,1.96,4.0,销售,否
2020-10-07,15:39:20.436,102900005116790,0.53,7.0,销售,否
2020-10-07,15:39:23.373,102900005116530,0.229,21.8,销售,否
2020-10-07,15:40:11.959,102900005117056,0.291,10.0,销售,否
2020-10-07,15:40:12.182,102900005116233,0.339,18.0,销售,否
2020-10-07,15:40:26.826,102900005115861,0.318,6.0,销售,否
2020-10-07,15:40:38.889,102900011009246,0.207,14.0,销售,否
2020-10-07,15:40:47.764,102900005117056,0.241,10.0,销售,否
2020-10-07,15:40:51.201,102900005116837,0.276,12.0,销售,否
2020-10-07,15:41:57.116,102900011009970,0.518,6.0,销售,否
2020-10-07,15:41:57.474,102900005116530,0.174,21.8,销售,否
2020-10-07,15:44:46.701,102900005116530,0.188,21.8,销售,否
2020-10-07,15:45:01.826,102900005116790,0.774,7.0,销售,否
2020-10-07,15:45:39.505,102900005115861,0.602,6.0,销售,否
2020-10-07,15:46:14.592,102900005116509,0.739,8.0,销售,否
2020-10-07,15:46:44.076,102900005116899,0.602,8.0,销售,否
2020-10-07,15:47:13.108,102900005116530,0.266,21.8,销售,否
2020-10-07,15:49:23.545,102900011009970,0.552,6.0,销售,否
2020-10-07,15:49:25.842,102900005116714,0.322,14.0,销售,否
2020-10-07,15:49:27.623,102900005116790,0.573,7.0,销售,否
2020-10-07,15:50:41.139,102900005125815,0.518,12.0,销售,否
2020-10-07,15:51:02.037,102900005115984,0.267,12.0,销售,否
2020-10-07,15:51:02.185,102900005115861,0.502,6.0,销售,否
2020-10-07,15:51:02.260,102900051000463,0.528,4.0,销售,否
2020-10-07,15:51:02.682,102900011001813,1.0,4.9,销售,否
2020-10-07,15:51:13.983,102900011000328,0.367,12.0,销售,否
2020-10-07,15:51:18.076,102900011009444,1.075,7.0,销售,否
2020-10-07,15:51:42.061,102900005116530,0.408,21.8,销售,否
2020-10-07,15:51:42.998,102900005115878,0.284,12.0,销售,否
2020-10-07,15:51:46.342,102900005116790,0.716,7.0,销售,否
2020-10-07,15:52:03.295,102900005116530,0.156,21.8,销售,否
2020-10-07,15:52:50.342,102900051004294,0.292,12.0,销售,否
2020-10-07,15:53:04.076,102900005116790,0.802,7.0,销售,否
2020-10-07,15:53:20.186,102900011012994,1.0,6.9,销售,否
2020-10-07,15:53:20.229,102900051000463,0.452,4.0,销售,否
2020-10-07,15:53:20.602,102900005116899,0.363,8.0,销售,否
2020-10-07,15:59:07.686,102900005115960,0.704,4.0,销售,否
2020-10-07,15:59:34.514,102900005116257,0.593,6.6,销售,否
2020-10-07,15:59:38.733,102900011000328,0.301,12.0,销售,否
2020-10-07,16:01:07.928,102900005115861,0.468,6.0,销售,否
2020-10-07,16:01:08.256,102900005115984,0.417,12.0,销售,否
2020-10-07,16:01:08.340,102900005115878,0.442,12.0,销售,否
2020-10-07,16:03:07.809,102900005116899,0.89,8.0,销售,否
2020-10-07,16:03:46.920,102900005115960,1.206,4.0,销售,否
2020-10-07,16:03:50.905,102900005116714,0.515,14.0,销售,否
2020-10-07,16:03:55.108,102900005116257,0.243,6.6,销售,否
2020-10-07,16:03:58.030,102900005116714,0.529,14.0,销售,否
2020-10-07,16:04:03.264,102900005116233,0.317,18.0,销售,否
2020-10-07,16:04:04.248,102900005116530,0.307,21.8,销售,否
2020-10-07,16:04:05.045,102900005117056,0.521,10.0,销售,否
2020-10-07,16:04:08.623,102900005116714,0.451,14.0,销售,否
2020-10-07,16:07:34.061,102900005116790,0.616,7.0,销售,否
2020-10-07,16:08:29.155,102900005116714,0.3,14.0,销售,否
2020-10-07,16:08:57.733,102900005119944,0.161,18.0,销售,否
2020-10-07,16:09:04.389,102900011008164,0.361,5.0,销售,否
2020-10-07,16:09:14.342,102900005117056,0.331,10.0,销售,否
2020-10-07,16:12:31.448,102900005116714,0.2,14.0,销售,否
2020-10-07,16:12:31.944,102900005115779,0.2,10.0,销售,否
2020-10-07,16:12:32.030,102900005115861,0.151,6.0,销售,否
2020-10-07,16:13:59.873,102900005115960,1.307,4.0,销售,否
2020-10-07,16:15:00.295,102900005116899,0.689,8.0,销售,否
2020-10-07,16:15:18.342,102900005115779,0.15,10.0,销售,否
2020-10-07,16:15:58.993,102900005116714,0.193,14.0,销售,否
2020-10-07,16:16:48.514,102900005115960,0.704,4.0,销售,否
2020-10-07,16:18:33.373,102900005116714,0.529,14.0,销售,否
2020-10-07,16:19:44.216,102900005116530,0.197,21.8,销售,否
2020-10-07,16:21:56.491,102900005117056,0.231,10.0,销售,否
2020-10-07,16:21:56.661,102900005115861,0.401,6.0,销售,否
2020-10-07,16:21:56.746,102900005116837,0.175,12.0,销售,否
2020-10-07,16:22:01.920,102900005117056,0.391,10.0,销售,否
2020-10-07,16:22:09.863,102900005115861,0.385,6.0,销售,否
2020-10-07,16:22:16.701,102900005116714,0.451,14.0,销售,否
2020-10-07,16:22:22.764,102900005116790,0.745,7.0,销售,否
2020-10-07,16:22:39.623,102900005115779,0.511,10.0,销售,否
2020-10-07,16:22:48.889,102900011001806,1.0,6.9,销售,否
2020-10-07,16:23:51.894,102900005115984,0.451,12.0,销售,否
2020-10-07,16:25:45.425,102900005116899,0.752,8.0,销售,否
2020-10-07,16:25:45.638,102900005116714,0.658,14.0,销售,否
2020-10-07,16:25:45.711,102900011000328,0.234,12.0,销售,否
2020-10-07,16:26:49.064,102900005116547,0.321,10.0,销售,否
2020-10-07,16:27:54.326,102900005115861,0.602,6.0,销售,否
2020-10-07,16:27:59.967,102900005119944,0.167,18.0,销售,否
2020-10-07,16:28:18.566,102900005115779,0.381,10.0,销售,否
2020-10-07,16:30:01.252,102900011009444,0.229,7.0,销售,否
2020-10-07,16:30:55.947,102900005116530,0.206,21.8,销售,否
2020-10-07,16:30:56.020,102900005116547,0.281,10.0,销售,否
2020-10-07,16:31:06.901,102900005115984,0.643,12.0,销售,否
2020-10-07,16:31:59.777,102900005115908,0.619,6.0,销售,否
2020-10-07,16:32:00.262,102900005118824,0.25,12.0,销售,否
2020-10-07,16:32:00.597,102900005116837,0.242,12.0,销售,否
2020-10-07,16:32:46.299,102900005116899,0.476,8.0,销售,否
2020-10-07,16:32:46.465,102900011008164,0.703,5.0,销售,否
2020-10-07,16:33:42.152,102900005116547,0.381,10.0,销售,否
2020-10-07,16:33:44.326,102900005117056,0.421,10.0,销售,否
2020-10-07,16:35:19.613,102900005116530,0.262,21.8,销售,否
2020-10-07,16:35:45.295,102900005116899,0.614,8.0,销售,否
2020-10-07,16:36:15.999,102900011009970,0.652,6.0,销售,否
2020-10-07,16:36:16.266,102900005117056,0.311,10.0,销售,否
2020-10-07,16:38:04.608,102900005115861,0.351,6.0,销售,否
2020-10-07,16:38:07.623,102900005115960,1.432,4.0,销售,否
2020-10-07,16:39:12.110,102900011009970,0.853,6.0,销售,否
2020-10-07,16:40:04.579,102900005116530,0.22,21.8,销售,否
2020-10-07,16:40:04.663,102900005116257,0.593,6.6,销售,否
2020-10-07,16:40:04.747,102900011008522,0.827,8.0,销售,否
2020-10-07,16:40:18.587,102900051010455,0.481,10.0,销售,否
2020-10-07,16:40:18.671,102900005115984,0.543,12.0,销售,否
2020-10-07,16:40:18.757,102900005117056,0.241,10.0,销售,否
2020-10-07,16:40:18.928,102900005116233,0.3,18.0,销售,否
2020-10-07,16:40:19.097,102900005116714,0.551,14.0,销售,否
2020-10-07,16:40:57.021,102900005115823,0.311,10.0,销售,否
2020-10-07,16:41:34.248,102900005116714,0.808,14.0,销售,否
2020-10-07,16:42:03.092,102900005115960,1.206,4.0,销售,否
2020-10-07,16:42:32.334,102900051000463,0.477,4.0,销售,否
2020-10-07,16:42:32.503,102900005115960,1.709,4.0,销售,否
2020-10-07,16:43:13.030,102900005116530,0.468,21.8,销售,否
2020-10-07,16:44:31.873,102900005115960,0.754,4.0,销售,否
2020-10-07,16:44:35.530,102900005117056,0.461,10.0,销售,否
2020-10-07,16:45:26.784,102900005116790,0.487,7.0,销售,否
2020-10-07,16:45:26.869,102900005118817,0.225,12.0,销售,否
2020-10-07,16:45:26.954,102900005115878,0.242,12.0,销售,否
2020-10-07,16:46:03.808,102900005125808,0.1,18.0,销售,否
2020-10-07,16:47:26.229,102900005116530,0.358,21.8,销售,否
2020-10-07,16:47:49.319,102900005116943,0.067,18.0,销售,否
2020-10-07,16:47:49.496,102900005117209,0.313,19.8,销售,否
2020-10-07,16:47:49.587,102900051004294,0.117,12.0,销售,否
2020-10-07,16:47:49.941,102900005115984,0.409,12.0,销售,否
2020-10-07,16:48:39.748,102900005115960,0.779,4.0,销售,否
2020-10-07,16:48:39.886,102900005116899,0.664,8.0,销售,否
2020-10-07,16:48:40.311,102900005117056,0.291,10.0,销售,否
2020-10-07,16:48:57.576,102900005116530,0.17,21.8,销售,否
2020-10-07,16:50:01.233,102900005115861,0.318,6.0,销售,否
2020-10-07,16:51:23.019,102900005115960,1.357,4.0,销售,否
2020-10-07,16:51:23.103,102900005115779,0.441,10.0,销售,否
2020-10-07,16:51:23.415,102900005116530,0.33,21.8,销售,否
2020-10-07,16:51:23.753,102900005116547,0.401,10.0,销售,否
2020-10-07,16:51:47.880,102900005118817,0.501,12.0,销售,否
2020-10-07,16:51:48.300,102900005116714,0.751,14.0,销售,否
2020-10-07,16:53:20.410,102900005115779,0.311,10.0,销售,否
2020-10-07,16:53:28.756,102900005115779,0.361,10.0,销售,否
2020-10-07,16:53:46.076,102900051010455,0.281,10.0,销售,否
2020-10-07,16:55:45.795,102900005116530,0.573,21.8,销售,否
2020-10-07,16:56:23.530,102900005116233,0.284,18.0,销售,否
2020-10-07,16:56:49.092,102900005116837,0.217,12.0,销售,否
